    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    0.058961    0.058961    0.047191    8.920170     1.376430    18.358933
    2    0.017758    0.017758    3.937831    8.932655     1.389692    18.674164
    3    0.058961    0.058961    7.828471    8.920170     1.376430    18.358933
    4    0.040636    0.040636   11.813492    8.924417     1.357337    18.147068
    5    0.004112    3.961017    0.007734    8.889032     1.393676    18.356734
    6    0.007012    3.941605    3.937831    8.876668     1.408113    18.315436
    7    0.004112    3.961017    7.883395    8.889032     1.393676    18.356734
    8    0.004254    3.958607   11.813492    8.895086     1.398078    18.471585
    9    0.004112    7.856424    0.007734    8.889032     1.393676    18.356734
   10    0.007012    7.875836    3.937831    8.876668     1.408113    18.315436
   11    0.004112    7.856424    7.883395    8.889032     1.393676    18.356734
   12    0.004254    7.858835   11.813492    8.895086     1.398078    18.471585
   13    0.058961   11.758481    0.047191    8.920170     1.376430    18.358933
   14    0.017758   11.835199    3.937831    8.932655     1.389692    18.674164
   15    0.058961   11.758481    7.828471    8.920170     1.376430    18.358933
   16    0.040636   11.858078   11.813492    8.924417     1.313868    18.147068
   17    3.961017    0.004112    0.007734    8.889032     1.393676    18.356734
   18    3.941605    0.007012    3.937831    8.876668     1.408113    18.315436
   19    3.961017    0.004112    7.883395    8.889032     1.393676    18.356734
   20    3.958607    0.004254   11.813492    8.895086     1.398078    18.471585
   21    3.942377    3.942377    0.001181    8.879661     1.410238    18.310060
   22    3.943181    3.943181    3.937831    8.882827     1.409101    18.310060
   23    3.942377    3.942377    7.874480    8.879661     1.410238    18.310060
   24    3.933932    3.933932   11.813492    8.880174     1.407429    18.319346
   25    3.942377    7.875064    0.001181    8.879661     1.410238    18.310060
   26    3.943181    7.874261    3.937831    8.882827     1.409101    18.310060
   27    3.942377    7.875064    7.874480    8.879661     1.410238    18.310060
   28    3.933932    7.883510   11.813492    8.880174     1.407429    18.319346
   29    3.961017   11.813329    0.007734    8.889032     1.393676    18.356734
   30    3.941605   11.810430    3.937831    8.876668     1.408113    18.315436
   31    3.961017   11.813329    7.883395    8.889032     1.393676    18.356734
