    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    0.090063    0.090063    0.066484    8.906075     1.332358    18.301353
    2    0.090063    0.090063    3.879650    8.906075     1.332358    18.301353
    3    0.029921    0.029921    7.885370    8.916498     1.370582    18.170103
    4    0.029921    0.029921   11.845300    8.916498     1.370582    18.170103
    5    0.005546    3.979178    0.026123    8.903731     1.369264    18.546713
    6    0.005546    3.979178    3.972257    8.903731     1.382950    18.546713
    7    0.009296    3.950123    7.904722    8.891552     1.399448    18.498229
    8    0.009296    3.950123   11.825948    8.891552     1.399448    18.498229
    9    0.005546    7.838010    0.026123    8.903731     1.369264    18.546713
   10    0.005546    7.838010    3.972257    8.903731     1.382950    18.546713
   11    0.009296    7.867064    7.904722    8.891552     1.399448    18.498229
   12    0.009296    7.867064   11.825948    8.891552     1.399448    18.498229
   13    0.090063   11.727125    0.066484    8.906075     1.332358    18.301353
   14    0.090063   11.727125    3.879650    8.906075     1.332358    18.301353
   15    0.029921   11.847109    7.885370    8.916498     1.329002    18.170103
   16    0.029921   11.847109   11.845300    8.916499     1.329002    18.170103
   17    3.979178    0.005546    0.026123    8.903731     1.369264    18.546713
   18    3.979178    0.005546    3.972257    8.903731     1.382950    18.546713
   19    3.950123    0.009296    7.904722    8.891552     1.399448    18.498229
   20    3.950123    0.009296   11.825948    8.891552     1.399448    18.498229
   21    3.950155    3.950155    0.004499    8.879386     1.399095    18.345430
   22    3.950155    3.950155    3.950633    8.879386     1.399095    18.345430
   23    3.936825    3.936825    7.898961    8.876686     1.409733    18.349593
   24    3.936825    3.936825   11.831709    8.876686     1.409733    18.349593
   25    3.950155    7.867033    0.004499    8.879386     1.399095    18.345430
   26    3.950155    7.867033    3.950633    8.879386     1.399095    18.345430
   27    3.936825    7.880362    7.898961    8.876686     1.409733    18.349593
   28    3.936825    7.880362   11.831709    8.876686     1.409733    18.349593
   29    3.979178   11.811641    0.026123    8.903731     1.369264    18.546713
   30    3.979178   11.811641    3.972257    8.903731     1.382950    18.546713
   31    3.950123   11.807891    7.904722    8.891552     1.399448    18.498229
   32    3.950123   11.807891   11.825948    8.891552     1.399448    18.498229
   33    7.838010    0.005546    0.026123    8.903731     1.369264    18.546713
   34    7.838010    0.005546    3.972257    8.903731     1.382950    18.546713
   35    7.867064    0.009296    7.904722    8.891552     1.399448    18.498229
   36    7.867064    0.009296   11.825948    8.891552     1.399448    18.498229
   37    7.867033    3.950155    0.004499    8.879386     1.399095    18.345430
   38    7.867033    3.950155    3.950633    8.879386     1.399095    18.345430
   39    7.880362    3.936825    7.898961    8.876686     1.409733    18.349593
   40    7.880362    3.936825   11.831709    8.876686     1.409733    18.349593
   41    7.867033    7.867033    0.004499    8.879386     1.399095    18.345430
   42    7.867033    7.867033    3.950633    8.879386     1.399095    18.345430
   43    7.880362    7.880362    7.898961    8.876686     1.409733    18.349593
   44    7.880362    7.880362   11.831709    8.876686     1.409733    18.349593
   45    7.838010   11.811641    0.026123    8.903731     1.369264    18.546713
   46    7.838010   11.811641    3.972257    8.903731     1.382950    18.546713
   47    7.867064   11.807891    7.904722    8.891552     1.399448    18.498229
   48    7.867064   11.807891   11.825948    8.891552     1.399448    18.498229
   49   11.727125    0.090063    0.066484    8.906075     1.332358    18.301353
   50   11.727125    0.090063    3.879650    8.906075     1.332358    18.301353
   51   11.847109    0.029921    7.885370    8.916498     1.329002    18.170103
